CodigoEstacion,CodigoSensor,FechaObservacion,ValorObservado,NombreEstacion,Departamento,Municipio,ZonaHidrografica,Latitud,Longitud,DescripcionSensor,UnidadMedida
0021202200,0240,04/21/2012 10:15:00 AM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
2120000103,0240,02/25/2019 03:49:00 PM,1.3,CERRO NORTE - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.733,-74.019,Precipitacion,mm
0021206940,0240,01/21/2005 04:20:00 AM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021202240,0240,10/04/2010 01:05:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021202250,0240,05/21/2014 07:05:00 PM,1.3,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Precipitacion,mm
0021202220,0240,09/09/2011 04:55:00 PM,1.3,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Precipitacion,mm
0021202240,0240,05/14/2011 01:20:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021206960,0240,11/29/2008 01:40:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021201980,0240,02/17/2011 04:50:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021202220,0240,04/12/2010 02:05:00 PM,1.3,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Precipitacion,mm
0021202180,0240,07/05/2010 01:45:00 PM,1.3,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Precipitacion,mm
0021202240,0240,07/13/2008 02:20:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021201980,0240,08/23/2011 12:35:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021206890,0240,04/12/2016 04:10:00 AM,1.3,CERRO CAZADORES - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.65,-74.017,Precipitacion,mm
0021202240,0240,04/10/2012 07:35:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
2120000109,0240,05/25/2019 03:06:00 PM,1.3,COLEGIO RODOLFO LLINAS - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.72,-74.108,Precipitacion,mm
0021202200,0240,03/17/2012 05:55:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021202230,0240,10/20/2013 06:10:00 PM,1.3,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Precipitacion,mm
0021206940,0240,07/14/2011 04:10:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021201200,0240,04/14/2012 01:10:00 PM,1.3,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Precipitacion,mm
0021202240,0240,12/14/2014 12:30:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021202240,0240,11/19/2011 05:10:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021206890,0240,12/01/2013 02:15:00 PM,1.3,CERRO CAZADORES - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.65,-74.017,Precipitacion,mm
0021202200,0240,10/04/2012 03:20:00 AM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021206810,0240,10/17/2012 10:50:00 PM,1.3,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Precipitacion,mm
0021206920,0240,05/03/2009 07:50:00 PM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021202270,0240,05/23/2016 11:10:00 PM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021202200,0240,04/28/2011 01:05:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021206600,0240,11/14/2016 08:00:00 PM,1.3,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Precipitacion,mm
0021206920,0240,06/29/2009 12:40:00 AM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021202200,0240,10/18/2012 01:50:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021202250,0240,11/18/2012 11:00:00 AM,1.3,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Precipitacion,mm
0021202270,0240,09/06/2015 04:20:00 AM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021202220,0240,08/26/2012 04:10:00 PM,1.3,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Precipitacion,mm
0021206920,0240,06/11/2017 04:50:00 PM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021205012,0240,03/18/2012 09:40:00 PM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021206960,0240,03/31/2018 04:20:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021202170,0240,07/17/2008 08:20:00 PM,1.3,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Precipitacion,mm
0021206920,0240,10/21/2017 07:30:00 PM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021202250,0240,11/29/2008 02:00:00 PM,1.3,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Precipitacion,mm
0021202270,0240,09/06/2015 06:10:00 AM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021202220,0240,02/27/2009 07:10:00 PM,1.3,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Precipitacion,mm
0021201980,0240,11/20/2013 01:35:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021202200,0240,10/16/2012 11:20:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
2120000101,0240,11/10/2018 05:55:00 PM,1.3,ALTOS DE LA ESTANCIA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.581,-74.178,Precipitacion,mm
0021202270,0240,10/27/2015 11:50:00 AM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021202170,0240,11/13/2010 01:40:00 PM,1.3,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Precipitacion,mm
0021205012,0240,07/19/2010 12:50:00 AM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021206890,0240,11/13/2012 02:05:00 PM,1.3,CERRO CAZADORES - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.65,-74.017,Precipitacion,mm
0021206960,0240,04/13/2008 03:00:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
2120000100,0240,05/31/2019 12:38:00 PM,1.3,COLEGIO ALEMANIA SOLIDARIA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.652,-74.075,Precipitacion,mm
0021205791,0240,05/14/2017 03:00:00 PM,1.3,APTO EL DORADO - TX GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.706,-74.151,Precipitacion,mm
0021205791,0240,10/17/2016 03:20:00 PM,1.3,APTO EL DORADO - TX GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.706,-74.151,Precipitacion,mm
0021202240,0240,11/01/2008 01:20:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021202170,0240,12/04/2010 12:30:00 PM,1.3,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Precipitacion,mm
0021202270,0240,11/05/2015 03:40:00 PM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021202170,0240,06/05/2009 11:30:00 PM,1.3,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Precipitacion,mm
0021201200,0240,01/24/2009 04:40:00 PM,1.3,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Precipitacion,mm
0021202200,0240,02/17/2008 08:20:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021202270,0240,11/14/2015 02:50:00 AM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021202240,0240,07/30/2011 05:20:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021206810,0240,10/11/2011 11:10:00 AM,1.3,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Precipitacion,mm
0021202230,0240,03/17/2012 10:25:00 PM,1.3,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Precipitacion,mm
0021202270,0240,11/08/2015 07:50:00 PM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021205012,0240,05/23/2016 11:30:00 PM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021206920,0240,08/14/2010 05:40:00 AM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021201980,0240,04/28/2011 12:20:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021206600,0240,04/02/2016 06:40:00 AM,1.3,NUEVA GENERACION  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.782222222,-74.09433333,Precipitacion,mm
0021201980,0240,03/01/2011 01:55:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021205012,0240,05/20/2013 08:40:00 PM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021206960,0240,11/26/2008 12:10:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021206920,0240,06/28/2009 11:50:00 PM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021206900,0240,11/27/2011 05:50:00 PM,1.3,LA ESPERANZA USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",META,4.45,-74.1,Precipitacion,mm
0021201200,0240,08/27/2010 05:10:00 PM,1.3,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Precipitacion,mm
0021206960,0240,12/04/2011 03:00:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021206940,0240,11/10/2011 04:50:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021202270,0240,12/31/2016 02:30:00 PM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021201980,0240,08/18/2011 08:35:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021201200,0240,12/04/2010 12:30:00 PM,1.3,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Precipitacion,mm
0021202230,0240,04/22/2011 05:20:00 PM,1.3,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Precipitacion,mm
0021205710,0240,04/02/2019 02:20:00 PM,1.3,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Precipitacion,mm
0021202200,0240,02/17/2011 04:30:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021206960,0240,02/16/2019 03:20:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021206920,0240,12/30/2017 12:10:00 AM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021202200,0240,01/05/2011 08:10:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021202180,0240,10/13/2015 02:20:00 PM,1.3,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Precipitacion,mm
0021205710,0240,06/01/2019 12:30:00 AM,1.3,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Precipitacion,mm
0021202240,0240,04/28/2011 12:50:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021202240,0240,04/09/2010 12:10:00 AM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021202270,0240,10/29/2015 07:40:00 PM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021206940,0240,04/07/2006 01:30:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021202220,0240,01/14/2009 06:00:00 PM,1.3,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Precipitacion,mm
0021206940,0240,03/26/2012 02:40:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021205012,0240,11/30/2018 02:00:00 PM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021202240,0240,11/15/2012 02:40:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021201980,0240,01/26/2010 06:20:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021201200,0240,11/21/2010 03:30:00 PM,1.3,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Precipitacion,mm
0021206890,0240,11/26/2013 07:40:00 PM,1.3,CERRO CAZADORES - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.65,-74.017,Precipitacion,mm
0021205012,0240,05/13/2017 12:40:00 AM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021205012,0240,03/07/2014 02:00:00 PM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021201980,0240,10/05/2010 12:20:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021202200,0240,04/18/2013 03:15:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021202180,0240,08/11/2008 12:40:00 AM,1.3,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Precipitacion,mm
0021206920,0240,06/27/2018 05:50:00 PM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021202200,0240,03/26/2012 11:35:00 AM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021202220,0240,11/23/2010 01:55:00 PM,1.3,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Precipitacion,mm
0021201980,0240,11/26/2013 07:35:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021202220,0240,10/11/2012 02:20:00 PM,1.3,PARAISO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.617,-74.05,Precipitacion,mm
2120000109,0240,05/30/2019 09:01:00 PM,1.3,COLEGIO RODOLFO LLINAS - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.72,-74.108,Precipitacion,mm
0021202200,0240,02/16/2008 03:50:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021206940,0240,11/15/2010 02:00:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021202270,0240,11/05/2015 09:30:00 PM,1.3,PLUVIOMETROS IDEAM BOGOTA Pruebas GPRS,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.608,-74.073,Precipitacion,mm
0021202180,0240,10/30/2013 02:55:00 PM,1.3,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Precipitacion,mm
0021202230,0240,09/17/2013 12:15:00 PM,1.3,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Precipitacion,mm
0021206900,0240,12/24/2011 04:20:00 AM,1.3,LA ESPERANZA USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",META,4.45,-74.1,Precipitacion,mm
0021206940,0240,12/07/2007 07:00:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021206940,0240,04/18/2014 11:20:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021202240,0240,11/12/2008 03:20:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021206960,0240,04/18/2010 09:20:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021206940,0240,09/15/2009 04:10:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021202230,0240,10/21/2008 01:50:00 AM,1.3,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Precipitacion,mm
0021206810,0240,05/13/2011 11:50:00 PM,1.3,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Precipitacion,mm
0021201200,0240,05/01/2010 09:40:00 AM,1.3,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Precipitacion,mm
0021206940,0240,12/25/2012 01:20:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021201200,0240,09/18/2011 01:10:00 PM,1.3,ESC LA UNION - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.343,-74.184,Precipitacion,mm
0021205012,0240,02/18/2014 03:10:00 PM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
0021202200,0240,08/25/2010 02:25:00 PM,1.3,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Precipitacion,mm
0021206810,0240,04/25/2008 11:10:00 PM,1.3,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Precipitacion,mm
0021201980,0240,05/08/2016 07:30:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021206960,0240,05/06/2010 02:20:00 AM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021206960,0240,08/11/2008 12:10:00 AM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021206940,0240,12/14/2011 03:30:00 PM,1.3,CIUDAD BOLIVAR,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.577,-74.177,Precipitacion,mm
0021206960,0240,11/10/2018 01:00:00 PM,1.3,IDEAM BOGOTA  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.6,-74.06666667,Precipitacion,mm
0021202250,0240,02/26/2009 11:50:00 PM,1.3,DOÑA JUANA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.5,-74.133,Precipitacion,mm
0021202240,0240,12/13/2010 02:50:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021202230,0240,06/02/2011 09:55:00 PM,1.3,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Precipitacion,mm
0021206920,0240,06/23/2014 04:00:00 AM,1.3,VILLA TERESA - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.35,-74.15,Precipitacion,mm
0021202240,0240,03/16/2015 03:20:00 PM,1.3,UAN SEDE CIRCUNVALAR - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.633,-74.05,Precipitacion,mm
0021206900,0240,08/07/2011 07:20:00 PM,1.3,LA ESPERANZA USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",META,4.45,-74.1,Precipitacion,mm
0021205710,0240,11/24/2018 03:00:00 PM,1.3,JARDIN BOTANICO  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.669333333,-74.10266667,Precipitacion,mm
0021201980,0240,04/14/2009 04:30:00 PM,1.3,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Precipitacion,mm
0021205012,0240,11/18/2016 02:20:00 AM,1.3,UNIVERSIDAD NACIONAL  - AUT,BOGOTA,"BOGOTA, D.C",ALTO MAGDALENA,4.638083333,-74.08908333,Precipitacion,mm
